pid_767,MANAGEMENT CORPORATION TITLE PLAN NO. 1066,"",219536,33A CHANDER ROAD 219536,"","","",2021-03-18T00:02:33.058+08:00
pid_768,PASIR RIS GARDENS,"",ROAD,NIL ELIAS ROAD,"","","",2021-03-18T00:02:33.063+08:00
pid_769,SERIAVILLE,"",548148,59 KOVAN ROAD 548148,"","","",2021-03-18T00:02:33.068+08:00
pid_770,THOMSON GROVE,"",787068,580 YIO CHU KANG ROAD 787068,"","","",2021-03-18T00:02:33.073+08:00
pid_771,KB WAREHOUSE COMPLEX,"",417844,49 KAKI BUKIT ROAD 2 417844,"","","",2021-03-18T00:02:33.078+08:00
pid_772,EASTERN LAGOON 2,"",455283,200 UPPER EAST COAST ROAD 455283,"","","",2021-03-18T00:02:33.082+08:00
pid_773,EASTERN LAGOON I,"",466401,212 UPPER EAST COAST ROAD 466401,"","","",2021-03-18T00:02:33.087+08:00
pid_774,ST. PATRICK'S VILLA,"",424164,41 ST. PATRICKS ROAD 424164,"","","",2021-03-18T00:02:33.092+08:00
pid_775,MARINE PARADE GARDEN,"",424163,36 ST. PATRICKS ROAD 424163,"","","",2021-03-18T00:02:33.097+08:00
pid_776,NIM GARDENS,"",807584,71 NIM ROAD 807584,"","","",2021-03-18T00:02:33.102+08:00
pid_777,FINLAND GARDENS,"",459246,41 EAST COAST TERRACE 459246,"","","",2021-03-18T00:02:33.107+08:00
pid_778,BENDIGO GARDENS,"",427048,115 KOON SENG ROAD 427048,"","","",2021-03-18T00:02:33.112+08:00
pid_779,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1086,"",437094,311C TANJONG KATONG ROAD 437094,"","","",2021-03-18T00:02:33.117+08:00
pid_780,88 STEVENS COURT,"",257865,88 STEVENS ROAD 257865,"","","",2021-03-18T00:02:33.122+08:00
pid_781,LTH BUILDING,"",159306,10 JALAN KILANG TIMOR 159306,"","","",2021-03-18T00:02:33.127+08:00
pid_782,CHARLTON GARDENS (Termination ),"",LANE,27B CHARLTON LANE,"","","",2021-03-18T00:02:33.133+08:00
pid_783,SUNSHINE APTS,"",TERRACE,NIL SUNSHINE TERRACE,"","","",2021-03-18T00:02:33.139+08:00
pid_784,SHERIDIAN COURT,"",ROAD,553 EAST COAST ROAD,"","","",2021-03-18T00:02:33.145+08:00
pid_785,DUSUN GROVE,"",329371,33 JALAN DUSUN 329371,"","","",2021-03-18T00:02:33.151+08:00
pid_786,PEILY COURT,"",425767,128B LORONG K TELOK KURAU 425767,"","","",2021-03-18T00:02:33.156+08:00
pid_787,MIDLINK PLAZA,"",188973,122 MIDDLE ROAD 188973,"","","",2021-03-18T00:02:33.160+08:00
pid_788,TELOK VILLE,"",425697,76 LORONG K TELOK KURAU 425697,"","","",2021-03-18T00:02:33.165+08:00
pid_789,GARDEN APARTMENTS,"",258351,25 ORANGE GROVE ROAD 258351,"","","",2021-03-18T00:02:33.170+08:00
pid_790,JASMINE COURT,"",574410,311 UPPER THOMSON ROAD 574410,"","","",2021-03-18T00:02:33.175+08:00
pid_791,PASTORAL VIEW,"",309837,7 BASSEIN ROAD 309837,"","","",2021-03-18T00:02:33.180+08:00
pid_792,MACTAGGART BUILDING,"",368086,42 MACTAGGART ROAD 368086,"","","",2021-03-18T00:02:33.185+08:00
pid_793,CONCORDE RESIDENCES,"",298127,368 THOMSON ROAD 298127,"","","",2021-03-18T00:02:33.189+08:00
pid_794,J K BUILDING,"",598586,58 JALAN JURONG KECHIL 598586,"","","",2021-03-18T00:02:33.194+08:00
pid_795,CIVIC TERRACE WAREHOUSE,"",408766,115A/B UBI AVENUE 4 408766,"","","",2021-03-18T00:02:33.198+08:00
pid_796,EAST COAST HILL,"",466487,411 UPPER EAST COAST ROAD 466487,"","","",2021-03-18T00:02:33.203+08:00
pid_797,NICON GARDENS,"",689415,71/A-G CHOA CHU KANG ROAD 689415,"","","",2021-03-18T00:02:33.209+08:00
pid_798,GENTING BUILDING,"",349568,83 GENTING LANE 349568,"","","",2021-03-18T00:02:33.215+08:00
pid_799,SANTAT BUILDING,"",347775,12 TANNERY LANE 347775,"","","",2021-03-18T00:02:33.220+08:00
pid_800,MARINE POINT,"",449271,95 MARINE PARADE ROAD 449271,"","","",2021-03-18T00:02:33.225+08:00
pid_801,LANDMARK TOWER (defunct),"",169878,173 CHIN SWEE ROAD 169878,"","","",2021-03-18T00:02:33.230+08:00
pid_802,PALISADES,"",118635,294 PASIR PANJANG ROAD 118635,"","","",2021-03-18T00:02:33.235+08:00
pid_803,YI SING MANSION,"",388760,12D LORONG 9 GEYLANG 388760,"","","",2021-03-18T00:02:33.240+08:00
pid_804,MACPHERSON INDUSTRIAL COMPLEX,"",348742,5 LORONG BAKAR BATU 348742,"","","",2021-03-18T00:02:33.245+08:00
pid_805,CASA CONTENDERE,"",309079,35 GILSTEAD ROAD 309079,"","","",2021-03-18T00:02:33.250+08:00
pid_806,HENDERSON INDUSTRIAL PARK,"",159546,203 HENDERSON ROAD 159546,"","","",2021-03-18T00:02:33.255+08:00
pid_807,HENDERSON INDUSTRIAL PARK,"",159551,207/209 HENDERSON ROAD 159551,"","","",2021-03-18T00:02:33.260+08:00
pid_808,BEDOK COURT,"",469296,295 BEDOK SOUTH AVENUE 3 469296,"","","",2021-03-18T00:02:33.265+08:00
pid_809,ISLAND VIEW CONDOMINIUM,"",119519,38D JALAN MAT JAMBOL 119519,"","","",2021-03-18T00:02:33.269+08:00
pid_810,ASTRIDVILLE,"",268614,28 JALAN AMPANG 268614,"","","",2021-03-18T00:02:33.275+08:00
pid_811,HOUGANG CT,"",ROAD,NIL UPPER SERANGOON ROAD,"","","",2021-03-18T00:02:33.279+08:00
pid_812,SARINAVILLE (Bldg demolished),"",EAST,NIL SIMS AVENUE EAST,"","","",2021-03-18T00:02:33.284+08:00
pid_813,JUNJIE INDUSTRIAL BUILDING,"",368326,153 KAMPONG AMPAT 368326,"","","",2021-03-18T00:02:33.289+08:00
pid_814,LIM HOCK KIM BUILDING (BLDG DEMOLISHED),"",218812,29 OXFORD ROAD 218812,"","","",2021-03-18T00:02:33.293+08:00
pid_815,CONCORDE SHOPPING CENTRE,"",169075,317 OUTRAM ROAD 169075,"","","",2021-03-18T00:02:33.298+08:00
pid_816,PARRY GARDENS,"",546778,71 POH HUAT ROAD 546778,"","","",2021-03-18T00:02:33.303+08:00
pid_817,VALENCIA,"",536711,64D LORONG AH SOO 536711,"","","",2021-03-18T00:02:33.307+08:00
pid_818,HOLLAND HILL MANSIONS,"",278733,10 HOLLAND HILL 278733,"","","",2021-03-18T00:02:33.312+08:00
pid_819,CATHAY APARTMENTS,"",229235,22 HANDY ROAD 229235,"","","",2021-03-18T00:02:33.317+08:00
pid_820,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1149,"",88757,307B NEW BRIDGE ROAD 88757,"","","",2021-03-18T00:02:33.321+08:00
pid_821,Rose Court,"",437377,17G ROSE LANE 437377,"","","",2021-03-18T00:02:33.326+08:00
pid_822,CASA ROSITA (Enbloc to be completed end of Nov),"",259707,267 BUKIT TIMAH ROAD 259707,"","","",2021-03-18T00:02:33.330+08:00
pid_823,THE GILSTEAD,"",309080,36 GILSTEAD ROAD 309080,"","","",2021-03-18T00:02:33.335+08:00
pid_824,ASIA CHAMBERS,"",69046,20 MCCALLUM STREET 69046,"","","",2021-03-18T00:02:33.340+08:00
pid_825,NOL BUILDING,"",119962,456 ALEXANDRA ROAD 119962,"","","",2021-03-18T00:02:33.345+08:00
pid_826,LAUREL PARK,"",556782,352 LORONG CHUAN 556782,"","","",2021-03-18T00:02:33.350+08:00
pid_827,CARLISLE COURT,"",219601,37/A/B CARLISLE ROAD 219601,"","","",2021-03-18T00:02:33.355+08:00
pid_828,EVAN LIM WAREHOUHSE,"",408804,189 UBI AVENUE 4 408804,"","","",2021-03-18T00:02:33.360+08:00
pid_829,GUILLEMARD APARTMENTS,"",398497,30 LORONG 26 GEYLANG 398497,"","","",2021-03-18T00:02:33.365+08:00
pid_830,CECIL COURT,"",69538,138 CECIL STREET 69538,"","","",2021-03-18T00:02:33.370+08:00
pid_831,MANDARIN GARDENS,"",448908,5 SIGLAP ROAD 448908,"","","",2021-03-18T00:02:33.375+08:00
pid_832,WESTVALE CONDOMINIUM,"",118659,334 PASIR PANJANG ROAD 118659,"","","",2021-03-18T00:02:33.380+08:00
pid_833,HERITAGE,"",549728,2A DA SILVA LANE 549728,"","","",2021-03-18T00:02:33.385+08:00
pid_834,RAINBOW GARDENS,"",596676,2 TOH TUCK ROAD 596676,"","","",2021-03-18T00:02:33.390+08:00
pid_835,TONG XING COMPLEX,"",408769,125 UBI AVENUE 4 408769,"","","",2021-03-18T00:02:33.395+08:00
pid_836,PIN TJOE COURT,"",259954,7 ARDMORE PARK 259954,"","","",2021-03-18T00:02:33.400+08:00
pid_837,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1182,"",289881,5A ADAM ROAD 289881,"","","",2021-03-18T00:02:33.405+08:00
pid_838,SEA AVENUE,"",AVENUE,NIL SEA AVENUE,"","","",2021-03-18T00:02:33.409+08:00
pid_839,ANN CHUAN COMPLEX,"",208561,115 KING GEORGES AVENUE 208561,"","","",2021-03-18T00:02:33.414+08:00
pid_840,KEW LODGE,"",298796,34 KHEAM HOCK ROAD 298796,"","","",2021-03-18T00:02:33.419+08:00
pid_841,LOYANG VALLEY,"",509061,206 LOYANG AVENUE 509061,"","","",2021-03-18T00:02:33.423+08:00
pid_842,THE BEAUMONT,"",239894,145 DEVONSHIRE ROAD 239894,"","","",2021-03-18T00:02:33.428+08:00
pid_843,SUMMER LODGE,"",GEYLANG,NIL LORONG 22 GEYLANG,"","","",2021-03-18T00:02:33.433+08:00
pid_844,LEEDON HEIGHTS,"",267937,16 LEEDON HEIGHTS 267937,"","","",2021-03-18T00:02:33.440+08:00
pid_845,PAN MALAYAN WAREHOUSE,"",408482,157 UBI AVENUE 4 408482,"","","",2021-03-18T00:02:33.448+08:00
pid_846,BOON SING BUILDING,"",188950,41 MIDDLE ROAD 188950,"","","",2021-03-18T00:02:33.453+08:00
pid_847,SHUN LI INDUSTRIAL C0MPLEX,"",387384,705 SIMS DRIVE 387384,"","","",2021-03-18T00:02:33.458+08:00
pid_848,PENDER COURT,"",098729,110 WISHART ROAD 098729,"","","",2021-03-18T00:02:33.463+08:00
pid_849,ARDMORE POINT,"",259945,1A ARDMORE PARK 259945,"","","",2021-03-18T00:02:33.468+08:00
pid_850,Noel Building,"",367995,50 PLAYFAIR ROAD 367995,"","","",2021-03-18T00:02:33.473+08:00
pid_851,MERGUI COURT,"",219059,83 MERGUI ROAD 219059,"","","",2021-03-18T00:02:33.478+08:00
pid_852,FONTANA HEIGHTS,"",276957,39 MOUNT SINAI RISE 276957,"","","",2021-03-18T00:02:33.483+08:00
pid_853,HO SENG LEE FLATTED WAREHOUSE,"",329513,10C JALAN AMPAS 329513,"","","",2021-03-18T00:02:33.488+08:00
pid_854,EXCELSIOR HOTEL & SHOPPING CENTRE,"",179805,5 COLEMAN STREET 179805,"","","",2021-03-18T00:02:33.493+08:00
pid_855,TONG BUILDING,"",238862,302 ORCHARD ROAD 238862,"","","",2021-03-18T00:02:33.498+08:00
pid_856,SOUTHPOINT,"",089763,200 CANTONMENT ROAD 089763,"","","",2021-03-18T00:02:33.503+08:00
pid_857,THE CAIRNHILL,"",229740,4 CAIRNHILL RISE 229740,"","","",2021-03-18T00:02:33.508+08:00
pid_858,NEW GARDEN,"",547719,7 LIM TUA TOW ROAD 547719,"","","",2021-03-18T00:02:33.512+08:00
pid_859,VILLA D'ESTE,"",259498,105 DALVEY ROAD 259498,"","","",2021-03-18T00:02:33.518+08:00
pid_860,AROOZOO PARK,"",539796,3 AROOZOO LANE 539796,"","","",2021-03-18T00:02:33.523+08:00
pid_861,SUNRISE MANSION,"",ROAD,NIL JOO CHIAT ROAD,"","","",2021-03-18T00:02:33.528+08:00
pid_862,Chancery Lodge,"",309659,20 CHANCERY HILL ROAD 309659,"","","",2021-03-18T00:02:33.533+08:00
pid_863,KARTAR APARTMENT,"",307582,43C THOMSON ROAD 307582,"","","",2021-03-18T00:02:33.538+08:00
pid_864,EASTWAY ESTATE,"",427882,156B JOO CHIAT PLACE 427882,"","","",2021-03-18T00:02:33.544+08:00
pid_865,JUBILEE INDUSTRIAL BUILDING,"",349471,6 GENTING ROAD 349471,"","","",2021-03-18T00:02:33.551+08:00
pid_866,SILVER TOWER,"",229657,32 CAIRNHILL ROAD 229657,"","","",2021-03-18T00:02:33.557+08:00
pid_867,Singapore Ji Yang Cai Clan Association,"",209951,28/A/B BEATTY ROAD 209951,"","","",2021-03-18T00:02:33.562+08:00
pid_868,ASIA GARDENS,"",89394,42 EVERTON ROAD 89394,"","","",2021-03-18T00:02:33.567+08:00
pid_869,TONG LEE BUILDING,"",349315,37 KALLANG PUDDING ROAD 349315,"","","",2021-03-18T00:02:33.572+08:00
pid_870,SUN COURT,"",598123,21 LORONG KILAT 598123,"","","",2021-03-18T00:02:33.576+08:00
pid_871,BRIGHTON VIEW,"",559258,23 BRIGHTON AVENUE 559258,"","","",2021-03-18T00:02:33.581+08:00
pid_872,NORFOLK COURT,"",219068,103 MERGUI ROAD 219068,"","","",2021-03-18T00:02:33.586+08:00
pid_873,MEYER PARK,"",437908,83 MEYER ROAD 437908,"","","",2021-03-18T00:02:33.591+08:00
pid_874,FURAMA SINGAPORE HOTEL & SHOPPING CENTRE,"",59804,60 EU TONG SEN STREET 59804,"","","",2021-03-18T00:02:33.597+08:00
pid_875,WINFIELD MANSIONS,"",GEYLANG,9C LORONG 26 GEYLANG,"","","",2021-03-18T00:02:33.603+08:00
pid_876,SIN THAI HIN BUILDING,"",188655,128 PRINSEP STREET 188655,"","","",2021-03-18T00:02:33.608+08:00
pid_877,JOO CHIAT LODGE,"",LANE,45 JOO CHIAT LANE,"","","",2021-03-18T00:02:33.613+08:00
pid_878,NADIA MANSIONS,"",329976,30 AH HOOD ROAD 329976,"","","",2021-03-18T00:02:33.619+08:00
pid_879,HOLLANDIA,"",278536,91 HOLLAND ROAD 278536,"","","",2021-03-18T00:02:33.626+08:00
pid_880,FAR EAST PLAZA,"",228213,14 SCOTTS ROAD 228213,"","","",2021-03-18T00:02:33.635+08:00
pid_881,HILLVIEW COURT,"",669078,132B JALAN DERMAWAN 669078,"","","",2021-03-18T00:02:33.641+08:00
pid_882,BARTLEY COURT,"",539763,9 BARTLEY ROAD 539763,"","","",2021-03-18T00:02:33.650+08:00
pid_883,SOPHIA COURT,"",229978,32 ADIS ROAD 229978,"","","",2021-03-18T00:02:33.657+08:00
pid_884,CHAPEL CT,"",ROAD,NIL MARINE PARADE ROAD,"","","",2021-03-18T00:02:33.663+08:00
pid_885,YONG AN PARK,"",238357,325 RIVER VALLEY ROAD 238357,"","","",2021-03-18T00:02:33.668+08:00
pid_886,TOH YI COURT,"",596559,105A TOH YI DRIVE 596559,"","","",2021-03-18T00:02:33.673+08:00
pid_887,DUCHESS VALE,"",268979,5A DUCHESS ROAD 268979,"","","",2021-03-18T00:02:33.678+08:00
pid_888,HSBC HOUSE,"",599747,24 CHEONG CHIN NAM ROAD 599747,"","","",2021-03-18T00:02:33.683+08:00
pid_889,CHUAN SENG BUILDING,"",207557,139 TYRWHITT ROAD 207557,"","","",2021-03-18T00:02:33.688+08:00
pid_890,BAYSHORE PARK CONDOMINIUM,"",469977,50 BAYSHORE ROAD 469977,"","","",2021-03-18T00:02:33.693+08:00
pid_891,THE HACIENDA,"",457908,1 HACIENDA GROVE 457908,"","","",2021-03-18T00:02:33.698+08:00
pid_892,KISMIS VIEW,"",598008,15 LORONG KISMIS 598008,"","","",2021-03-18T00:02:33.703+08:00
pid_893,IRVING INDUSTRIAL BUILDING,"",369522,3 IRVING ROAD 369522,"","","",2021-03-18T00:02:33.707+08:00
pid_894,CHUAN PARK CONDOMINIUM,"",556743,240 LORONG CHUAN 556743,"","","",2021-03-18T00:02:33.714+08:00
pid_895,THOMSON VIEW,"",579581,1 BRIGHT HILL DRIVE 579581,"","","",2021-03-18T00:02:33.719+08:00
pid_896,LIAN SOON BUILDING,"",209069,48D HORNE ROAD 209069,"","","",2021-03-18T00:02:33.724+08:00
pid_897,CAMAY COURT,"",425364,63/A/B/C LORONG M TELOK KURAU 425364,"","","",2021-03-18T00:02:33.729+08:00
pid_898,THE ORANGE GROVE,"",257844,39 STEVENS ROAD 257844,"","","",2021-03-18T00:02:33.734+08:00
pid_899,POH HENG COURT,"",455055,1B WOO MON CHEW ROAD 455055,"","","",2021-03-18T00:02:33.739+08:00
pid_900,ARTHUR COURT,"",ROAD,NIL ARTHUR ROAD,"","","",2021-03-18T00:02:33.745+08:00
pid_901,LEONG BEE COURT,"",357769,14 WOODSVILLE CLOSE 357769,"","","",2021-03-18T00:02:33.752+08:00
pid_902,BRADDELL PARK,"",359136,58 JALAN LATEH 359136,"","","",2021-03-18T00:02:33.757+08:00
pid_903,SAI HO BUILDING,"",534645,777 UPPER SERANGOON ROAD 534645,"","","",2021-03-18T00:02:33.764+08:00
pid_904,KOVAN GARDEN,"",548053,12H KOVAN ROAD 548053,"","","",2021-03-18T00:02:33.770+08:00
pid_905,GOLD PINE INDUSTRIAL BUILDING,"",368355,126 JOO SENG ROAD 368355,"","","",2021-03-18T00:02:33.775+08:00
pid_906,SIS BUILDING,"",159088,4 LENG KEE ROAD 159088,"","","",2021-03-18T00:02:33.781+08:00
pid_907,THE CENTREPOINT,"",238843,176 ORCHARD ROAD 238843,"","","",2021-03-18T00:02:33.787+08:00
pid_908,CHUAN VIEW MANSION,"",556780,295 LORONG CHUAN 556780,"","","",2021-03-18T00:02:33.794+08:00
pid_909,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1301,"",329694,232/A/B BALESTIER ROAD 329694,"","","",2021-03-18T00:02:33.801+08:00
pid_910,THE RIVERWALK,"",58416,20 UPPER CIRCULAR ROAD 58416,"","","",2021-03-18T00:02:33.808+08:00
pid_911,TAT HONG MANSIONS,"",DAUD,NIL JALAN DAUD,"","","",2021-03-18T00:02:33.814+08:00
pid_912,THE CENTREPOINT,"",238843,176 ORCHARD ROAD 238843,"","","",2021-03-18T00:02:33.820+08:00
pid_913,SPA BUILDING,"",207274,5 VERDUN ROAD 207274,"","","",2021-03-18T00:02:33.825+08:00
pid_914,TEMBELING CENTRE,"",423731,252 TEMBELING ROAD 423731,"","","",2021-03-18T00:02:33.831+08:00
pid_915,CUPPAGE PLAZA,"",228796,5 KOEK ROAD 228796,"","","",2021-03-18T00:02:33.839+08:00
pid_916,LENGKONG APTS,"",EMPAT,NIL LENGKONG EMPAT,"","","",2021-03-18T00:02:33.845+08:00
pid_917,INTREPID WAREHOUSE,"",408806,209 UBI AVENUE 4 408806,"","","",2021-03-18T00:02:33.851+08:00
pid_918,EMERALD HILL APARTMENTS,"",229417,140 EMERALD HILL ROAD 229417,"","","",2021-03-18T00:02:33.861+08:00
pid_919,THYE HONG CENTRE,"",159086,2 LENG KEE ROAD 159086,"","","",2021-03-18T00:02:33.867+08:00
pid_920,TG KATONG APT,"",ROAD,NIL TANJONG KATONG ROAD,"","","",2021-03-18T00:02:33.873+08:00
pid_921,AURA PARK,"",258859,53 HOLLAND ROAD 258859,"","","",2021-03-18T00:02:33.879+08:00
pid_922,LENGKONG GDNS,"",TIGA,NIL LENGKONG TIGA,"","","",2021-03-18T00:02:33.884+08:00
pid_923,DAISY LODGE,"",359426,3 DAISY ROAD 359426,"","","",2021-03-18T00:02:33.889+08:00
pid_924,ANAMALAI APARTMENTS,"",279979,9A ANAMALAI AVENUE 279979,"","","",2021-03-18T00:02:33.894+08:00
pid_925,ESPANA CONDOMINIUM,"",309371,12 DYSON ROAD 309371,"","","",2021-03-18T00:02:33.898+08:00
pid_926,MELLOW MANSIONS,"",429021,448 EAST COAST ROAD 429021,"","","",2021-03-18T00:02:33.903+08:00
pid_927,LUTHERAN TOWERS,"",266621,25 TAN KIM CHENG ROAD 266621,"","","",2021-03-18T00:02:33.908+08:00
pid_928,SWEE HONG BUILDING,"",ROAD,344 CIRCUIT ROAD,"","","",2021-03-18T00:02:33.913+08:00
pid_929,SLF COMPLEX,"",298135,510 THOMSON ROAD 298135,"","","",2021-03-18T00:02:33.917+08:00
pid_930,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1335,"",277683,24A LORONG MAMBONG 277683,"","","",2021-03-18T00:02:33.922+08:00
pid_931,DELFI ORCHARD,"",238876,402 ORCHARD ROAD 238876,"","","",2021-03-18T00:02:33.926+08:00
pid_932,TUNG ANN ASSOCIATION BUILDING,"",069541,141 CECIL STREET 069541,"","","",2021-03-18T00:02:33.931+08:00
pid_933,RIVAN COURT,"",429249,85 DUKU ROAD 429249,"","","",2021-03-18T00:02:33.936+08:00
pid_934,PEBBLE GARDENS,"",399832,486A GUILLEMARD ROAD 399832,"","","",2021-03-18T00:02:33.940+08:00
pid_935,KINGSLEY MANSION,"",329599,27 BOON TECK ROAD 329599,"","","",2021-03-18T00:02:33.945+08:00
pid_936,ONE TREE HILL GARDEN,"",248677,12 ONE TREE HILL 248677,"","","",2021-03-18T00:02:33.950+08:00
pid_937,DUBLIN LODGE,"",239818,28 DUBLIN ROAD 239818,"","","",2021-03-18T00:02:33.956+08:00
pid_938,SOMMERVILLE COURT,"",358246,21 SOMMERVILLE ROAD 358246,"","","",2021-03-18T00:02:33.961+08:00
pid_939,TECK GUAN VILLE,"",466457,336 UPPER EAST COAST ROAD 466457,"","","",2021-03-18T00:02:33.966+08:00
pid_940,HERTFORD APARTMENTS,"",219392,40/A-M HERTFORD ROAD 219392,"","","",2021-03-18T00:02:33.970+08:00
pid_941,GOODLINK PARK,"",758381,367/A SEMBAWANG ROAD 758381,"","","",2021-03-18T00:02:33.975+08:00
pid_942,THE VANTAGE,"",258331,6 ORANGE GROVE ROAD 258331,"","","",2021-03-18T00:02:33.980+08:00
pid_943,MINBU COURT,"",308184,54 MINBU ROAD 308184,"","","",2021-03-18T00:02:33.984+08:00
pid_944,POH LENG BUILDING,"",328462,21 MOONSTONE LANE 328462,"","","",2021-03-18T00:02:33.989+08:00
pid_945,SPANISH VILLAGE,"",268844,56 FARRER ROAD 268844,"","","",2021-03-18T00:02:33.993+08:00
pid_946,THE HAMLET,"",357779,33 WOODSVILLE CLOSE 357779,"","","",2021-03-18T00:02:33.998+08:00
pid_947,GUANG MING INDUSTRIAL BUILDING,"",534817,65 UPPER PAYA LEBAR ROAD 534817,"","","",2021-03-18T00:02:34.002+08:00
pid_948,OWEN COURT,"",218911,102 OWEN ROAD 218911,"","","",2021-03-18T00:02:34.007+08:00
pid_949,SIMON COURT,"",545999,51 SIMON PLACE 545999,"","","",2021-03-18T00:02:34.011+08:00
pid_950,K GARDEN,"",425616,20 LORONG K TELOK KURAU 425616,"","","",2021-03-18T00:02:34.016+08:00
pid_951,CHARLESVILLE,"",534996,418 UPPER PAYA LEBAR ROAD 534996,"","","",2021-03-18T00:02:34.020+08:00
pid_952,FORTVILLE,"",ROAD,NIL FORT ROAD,"","","",2021-03-18T00:02:34.025+08:00
pid_953,LA VILLE,"",436885,6D TANJONG RHU ROAD 436885,"","","",2021-03-18T00:02:34.030+08:00
pid_954,CHUAN HOE MANSION,"",549848,50 CHUAN HOE AVENUE 549848,"","","",2021-03-18T00:02:34.035+08:00
pid_955,WHITE HOUSE PARK APARTMENTS,"",ROAD,69 STEVENS ROAD,"","","",2021-03-18T00:02:34.040+08:00
pid_956,THE BALMORAL,"",259846,14 BALMORAL PARK 259846,"","","",2021-03-18T00:02:34.044+08:00
pid_957,FLYNN PARK,"",117755,18 YEW SIANG ROAD 117755,"","","",2021-03-18T00:02:34.049+08:00
pid_958,PALACE MANSION,"",398483,8 LORONG 26 GEYLANG 398483,"","","",2021-03-18T00:02:34.053+08:00
pid_959,EMERALD MANSION,"",229388,109A EMERALD HILL ROAD 229388,"","","",2021-03-18T00:02:34.059+08:00
pid_960,FAR HORIZON GARDENS,"",569763,7 ANG MO KIO AVENUE 9 569763,"","","",2021-03-18T00:02:34.064+08:00
pid_961,HONG HOCK BUILDING,"",209196,27 HAMILTON ROAD 209196,"","","",2021-03-18T00:02:34.068+08:00
pid_962,JUBILATION APARTMENTS,"",309973,4 AKYAB ROAD 309973,"","","",2021-03-18T00:02:34.074+08:00
pid_963,114 & 116/A/B/C MACKENZIE,"",228709,114/A/B/C MACKENZIE ROAD 228709,"","","",2021-03-18T00:02:34.080+08:00
pid_964,289 BEACH ROAD,"",199552,289 BEACH ROAD 199552,"","","",2021-03-18T00:02:34.084+08:00
pid_965,GENTING WAREHOUSE,"",349557,45 GENTING LANE 349557,"","","",2021-03-18T00:02:34.089+08:00
pid_966,MANAGEMENT CPORPORATION STRATA TILLE NO 1386,"",218178,562/A/B/C SERANGOON ROAD 218178,"","","",2021-03-18T00:02:34.098+08:00
pid_967,PENG'S COURT,"",423714,226 TEMBELING ROAD 423714,"","","",2021-03-18T00:02:34.103+08:00
pid_968,KAI SHENG COURT,"",328691,15B MAR THOMA ROAD 328691,"","","",2021-03-18T00:02:34.108+08:00
pid_969,LAM SOON INDUSTRIAL BUILDING,"",669569,63 HILLVIEW AVENUE 669569,"","","",2021-03-18T00:02:34.113+08:00
pid_970,GENTLE VIEW,"",309135,7 GENTLE ROAD 309135,"","","",2021-03-18T00:02:34.117+08:00
pid_971,SATNAM HOUSE,"",179431,67 HIGH STREET 179431,"","","",2021-03-18T00:02:34.122+08:00
pid_972,CLYDESVILLE,"",509435,177F JALAN LOYANG BESAR 509435,"","","",2021-03-18T00:02:34.127+08:00
pid_973,TAI LEE INDUSTRIAL BUILDING,"",577182,39 JALAN PEMIMPIN 577182,"","","",2021-03-18T00:02:34.131+08:00
pid_974,SIXTH AVENUE CENTRE,"",279883,805 BUKIT TIMAH ROAD 279883,"","","",2021-03-18T00:02:34.136+08:00
pid_975,THE PEAK,"",118456,35 PEPYS ROAD 118456,"","","",2021-03-18T00:02:34.143+08:00
pid_976,MEYSON BUILDING,"",209065,40/A/B HORNE ROAD 209065,"","","",2021-03-18T00:02:34.148+08:00
pid_977,SHELFORD MANSION,"",288421,27 SHELFORD ROAD 288421,"","","",2021-03-18T00:02:34.153+08:00
pid_978,LOYANG VILLE,"",509467,205L JALAN LOYANG BESAR 509467,"","","",2021-03-18T00:02:34.157+08:00
pid_979,NOVENA GARDENS,"",307644,273 THOMSON ROAD 307644,"","","",2021-03-18T00:02:34.162+08:00
pid_980,TULIP GARDEN,"",268817,1 FARRER ROAD 268817,"","","",2021-03-18T00:02:34.167+08:00
pid_981,UNION ENERGY GROUP BUILDING,"",349482,25 GENTING ROAD 349482,"","","",2021-03-18T00:02:34.172+08:00
pid_982,NTUC INCOME HENDERSON INDUSTRIAL,"",159545,201 HENDERSON ROAD 159545,"","","",2021-03-18T00:02:34.177+08:00
pid_983,BOON TECK HEIGHTS,"",329602,31 BOON TECK ROAD 329602,"","","",2021-03-18T00:02:34.182+08:00
pid_984,DAISY PARK,"",358266,35A SOMMERVILLE ROAD 358266,"","","",2021-03-18T00:02:34.186+08:00
pid_985,MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 1416,"",118844,27A PASIR PANJANG HILL 118844,"","","",2021-03-18T00:02:34.191+08:00
pid_986,TECK HENG LONG INDUSTRIAL BUILDING,"",207629,11 SYED ALWI ROAD 207629,"","","",2021-03-18T00:02:34.195+08:00
pid_987,PUMPKIN GARDEN,"",ROAD,250 TEMBELING ROAD,"","","",2021-03-18T00:02:34.200+08:00
pid_988,BALESTIER POINT,"",429727,279 BALESTIER ROAD 429727,"","","",2021-03-18T00:02:34.205+08:00
